r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.6800000000	0.6400000000	0.6213741949	0.7995900046	0.3573494859	1.1285521987	1.1028748331	0.9101656217	0.8602619823	0.8591706837	0.8535401613	1.0012701767	0.9934465614	0.0038953514	0.0026259807	0.0126389565	0.0012693707	0.0100129757	0.0000151738	0.0000068958	0.0001597432	0.0000016113	0.0001002597	0.0001818128	0.0001018710	0.0002836837
0.6800000000	0.6533333333	0.6160358948	0.7983427105	0.3551860246	1.1225033323	1.1055026053	0.9135867160	0.8597166417	0.8589870750	0.8529556190	1.0008493338	0.9929784089	0.0032612267	0.0024122533	0.0119538773	0.0008489734	0.0095416240	0.0000106356	0.0000058190	0.0001428952	0.0000007208	0.0000910426	0.0001593497	0.0000917633	0.0002511131
0.6800000000	0.6666666667	0.6107726846	0.7970729830	0.3530559797	1.1165356575	1.1080931809	0.9169638153	0.8591717520	0.8588059810	0.8523751949	1.0004259065	0.9925119454	0.0026272242	0.0022014084	0.0112731600	0.0004258158	0.0090717516	0.0000069023	0.0000048462	0.0001270841	0.0000001813	0.0000822967	0.0001388326	0.0000824780	0.0002213106
0.6800000000	0.6800000000	0.6055831771	0.7957820151	0.3509585109	1.1106474126	1.1106474126	0.9202978283	0.8586273064	0.8586273064	0.8517987253	1.0000000000	0.9920470954	0.0019933367	0.0019933367	0.0105966214	0.0000000000	0.0086032847	0.0000039734	0.0000039734	0.0001122884	0.0000000000	0.0000740165	0.0001202352	0.0000740165	0.0001942517
0.6800000000	0.6933333333	0.6004660136	0.7944709482	0.3488928071	1.1048368887	1.1131661265	0.9235896384	0.8580832982	0.8584509602	0.8512260530	0.9995717146	0.9915837858	0.0013595570	0.0017879341	0.0099240859	-0.0004283771	0.0081361518	0.0000018484	0.0000031967	0.0000984875	0.0000001835	0.0000661970	0.0001035326	0.0000663805	0.0001699131
0.6800000000	0.7066666667	0.5954198634	0.7931408743	0.3468580852	1.0991024273	1.1156501225	0.9268401038	0.8575397214	0.8582768560	0.8506570275	0.9991411459	0.9911219457	0.0007258783	0.0015851015	0.0092553849	-0.0008592232	0.0076702834	0.0000005269	0.0000025125	0.0000856621	0.0000007383	0.0000588332	0.0000887016	0.0000595715	0.0001482731
0.6800000000	0.7200000000	0.5904434234	0.7917928385	0.3448535886	1.0934424187	1.1181001758	0.9300500592	0.8569965697	0.8581049113	0.8500915043	0.9987083845	0.9906615066	0.0000922940	0.0013847444	0.0085903562	-0.0012924504	0.0072056119	0.0000000085	0.0000019175	0.0000737942	0.0000016704	0.0000519208	0.0000757203	0.0000535913	0.0001293115
0.6800000000	0.7333333333	0.5855354173	0.7904278410	0.3428785865	1.0878553002	1.1205170377	0.9332203158	0.8564538375	0.8579350478	0.8495293448	0.9982735170	0.9902024017	-0.0005412023	0.0011867728	0.0079288446	-0.0017279751	0.0067420718	0.0000002929	0.0000014084	0.0000628666	0.0000029859	0.0000454555	0.0000645679	0.0000484414	0.0001130093
0.6800000000	0.7466666667	0.5806945955	0.7890468391	0.3409323722	1.0823395542	1.1229014366	0.9363516628	0.8559115189	0.8577671904	0.8489704160	0.9978366257	0.9897445665	-0.0011746169	0.0009911009	0.0072707005	-0.0021657178	0.0062795996	0.0000013797	0.0000009823	0.0000528631	0.0000046903	0.0000394334	0.0000552251	0.0000441237	0.0000993488
0.6800000000	0.7600000000	0.5759197346	0.7876507494	0.3390142626	1.0768937067	1.1252540789	0.9394448680	0.8553696084	0.8576012679	0.8484145903	0.9973977889	0.9892879383	-0.0018079559	0.0007976468	0.0066157804	-0.0026056028	0.0058181335	0.0000032687	0.0000006362	0.0000437686	0.0000067892	0.0000338507	0.0000476735	0.0000406398	0.0000883133
0.6800000000	0.7733333333	0.5712096366	0.7862404492	0.3371235971	1.0715163257	1.1275756498	0.9425006781	0.8548281005	0.8574372124	0.8478617450	0.9969570812	0.9888324565	-0.0024412253	0.0006063327	0.0059639464	-0.0030475579	0.0053576137	0.0000059596	0.0000003676	0.0000355687	0.0000092876	0.0000287040	0.0000418959	0.0000379916	0.0000798875
0.6800000000	0.7866666667	0.5665631286	0.7848167786	0.3352597363	1.0662060195	1.1298668140	0.9455198201	0.8542869899	0.8572749588	0.8473117624	0.9965145734	0.9883780621	-0.0030744309	0.0004170839	0.0053150658	-0.0034915148	0.0048979819	0.0000094521	0.0000001740	0.0000282499	0.0000121907	0.0000239902	0.0000378760	0.0000361809	0.0000740569
0.6800000000	0.8000000000	0.5619790624	0.7833805421	0.3334220616	1.0609614354	1.1321282168	0.9485030014	0.8537462711	0.8571144453	0.8467645295	0.9960703333	0.9879246980	-0.0037075787	0.0002298295	0.0046690111	-0.0039374081	0.0044391817	0.0000137461	0.0000000528	0.0000217997	0.0000155032	0.0000197063	0.0000355986	0.0000352095	0.0000708081
0.6800000000	0.8133333333	0.5574563139	0.7819325098	0.3316099741	1.0557812584	1.1343604844	0.9514509108	0.8532059391	0.8569556127	0.8462199375	0.9956244250	0.9874723089	-0.0043406744	0.0000445015	0.0040256597	-0.0043851759	0.0039811582	0.0000188415	0.0000000020	0.0000162059	0.0000192298	0.0000158496	0.0000350494	0.0000350794	0.0000701288
0.6800000000	0.8266666667	0.5529937827	0.7804734196	0.3298228938	1.0506642097	1.1365642250	0.9543642189	0.8526659886	0.8567984048	0.8456778821	0.9951769096	0.9870208411	-0.0049737237	-0.0001389646	0.0033848936	-0.0048347590	0.0035238582	0.0000247379	0.0000000193	0.0000114575	0.0000233749	0.0000124176	0.0000362147	0.0000357925	0.0000720072
0.6800000000	0.8400000000	0.5485903913	0.7790039780	0.3280602590	1.0456090455	1.1387400291	0.9572435790	0.8521264145	0.8566427675	0.8451382628	0.9947278455	0.9865702424	-0.0056067323	-0.0003206309	0.0027465991	-0.0052861014	0.0030672300	0.0000314354	0.0000001028	0.0000075438	0.0000279429	0.0000094079	0.0000390821	0.0000373508	0.0000764328
0.6800000000	0.8533333333	0.5442450851	0.7775248619	0.3263215253	1.0406145558	1.1408884706	0.9600896272	0.8515872116	0.8564886495	0.8446009832	0.9942772880	0.9861204625	-0.0062397059	-0.0005005564	0.0021106670	-0.0057391495	0.0026112235	0.0000389339	0.0000002506	0.0000044549	0.0000329378	0.0000068185	0.0000436394	0.0000397563	0.0000833957
0.6800000000	0.8666666667	0.5399568317	0.7760367195	0.3246061651	1.0356795632	1.1430101068	0.9629029835	0.8510483749	0.8563360016	0.8440659503	0.9938252897	0.9856714523	-0.0068726502	-0.0006787976	0.0014769922	-0.0061938526	0.0021557898	0.0000472333	0.0000004608	0.0000021815	0.0000383638	0.0000046474	0.0000498756	0.0000430112	0.0000928868
0.6800000000	0.8800000000	0.5357246203	0.7745401718	0.3229136670	1.0308029219	1.1451054797	0.9656842520	0.8505098993	0.8561847767	0.8435330750	0.9933719010	0.9852231643	-0.0075055708	-0.0008554084	0.0008454733	-0.0066501624	0.0017008817	0.0000563336	0.0000007317	0.0000007148	0.0000442247	0.0000028930	0.0000577801	0.0000471177	0.0001048978
0.6800000000	0.8933333333	0.5315474613	0.7730358139	0.3212435350	1.0259835163	1.1471751159	0.9684340213	0.8499717797	0.8560349300	0.8430022712	0.9929171695	0.9847755525	-0.0081384734	-0.0010304405	0.0002160127	-0.0071080329	0.0012464532	0.0000662347	0.0000010618	0.0000000467	0.0000505241	0.0000015536	0.0000673432	0.0000520778	0.0001194210
0.6800000000	0.9066666667	0.5274243863	0.7715242158	0.3195952881	1.0212202605	1.1492195276	0.9711528655	0.8494340111	0.8558864185	0.8424734564	0.9924611405	0.9843285723	-0.0087713636	-0.0012039433	-0.0004114836	-0.0075674203	0.0007924597	0.0000769368	0.0000014495	0.0000001693	0.0000572658	0.0000006280	0.0000785556	0.0000578938	0.0001364495
0.6800000000	0.9200000000	0.5233544467	0.7700059235	0.3179684593	1.0165120969	1.1512392127	0.9738413440	0.8488965884	0.8557392011	0.8419465510	0.9920038575	0.9838821804	-0.0094042470	-0.0013759639	-0.0010371060	-0.0080282831	0.0003388579	0.0000884399	0.0000018933	0.0000010756	0.0000644533	0.0000001148	0.0000914087	0.0000645682	0.0001559769
0.6800000000	0.9333333333	0.5193367141	0.7684814604	0.3163625959	1.0118579952	1.1532346559	0.9765000025	0.8483595067	0.8555932384	0.8414214784	0.9915453613	0.9834363346	-0.0100371294	-0.0015465475	-0.0016609418	-0.0084905819	-0.0001143943	0.0001007440	0.0000023918	0.0000027587	0.0000720900	0.0000000131	0.0001058945	0.0000721031	0.0001779976
0.6800000000	0.9466666667	0.5153702796	0.7669513278	0.3147772579	1.0072569519	1.1552063285	0.9791293732	0.8478227609	0.8554484929	0.8408981648	0.9910856912	0.9829909945	-0.0106700163	-0.0017157374	-0.0022830751	-0.0089542789	-0.0005673377	0.0001138492	0.0000029438	0.0000052124	0.0000801791	0.0000003219	0.0001220054	0.0000805010	0.0002025064
0.6800000000	0.9600000000	0.5114542532	0.7654160061	0.3132120185	1.0027079892	1.1571546892	0.9817299752	0.8472863460	0.8553049286	0.8403765393	0.9906248844	0.9825461203	-0.0113029136	-0.0018835750	-0.0029035871	-0.0094193386	-0.0010200121	0.0001277559	0.0000035479	0.0000084308	0.0000887239	0.0000010404	0.0001397345	0.0000897644	0.0002294989
0.6800000000	0.9733333333	0.5075877637	0.7638759557	0.3116664630	0.9982101539	1.1590801845	0.9843023151	0.8467502569	0.8551625109	0.8398565335	0.9901629762	0.9821016740	-0.0119358268	-0.0020500999	-0.0035225558	-0.0098857270	-0.0014724559	0.0001424640	0.0000042029	0.0000124084	0.0000977276	0.0000021681	0.0001590753	0.0000998957	0.0002589710
0.6800000000	0.9866666667	0.5037699577	0.7623316177	0.3101401884	0.9937625173	1.1609832492	0.9868468871	0.8462144887	0.8550212068	0.8393380814	0.9897000004	0.9816576183	-0.0125687618	-0.0022153501	-0.0041400566	-0.0103534117	-0.0019247066	0.0001579738	0.0000049078	0.0000171401	0.0001071931	0.0000037045	0.0001800216	0.0001108976	0.0002909192
0.6800000000	1.0000000000	0.5000000000	0.7607834147	0.3086328035	0.9893641735	1.1628643066	0.9893641735	0.8456790362	0.8548809847	0.8388211197	0.9892359888	0.9812139172	-0.0132017241	-0.0023793619	-0.0047561623	-0.0108223622	-0.0023768004	0.0001742855	0.0000056614	0.0000226211	0.0001171235	0.0000056492	0.0002025680	0.0001227727	0.0003253407
0.6800000000	1.0133333333	0.4962770726	0.7592317517	0.3071439277	0.9850142395	1.1647237689	0.9918546452	0.8451438946	0.8547418142	0.8383055872	0.9887709721	0.9807705359	-0.0138347197	-0.0025421703	-0.0053709430	-0.0112925494	-0.0028287727	0.0001913995	0.0000064626	0.0000288470	0.0001275217	0.0000080020	0.0002267091	0.0001355236	0.0003622328
0.6800000000	1.0266666667	0.4926003744	0.7576770169	0.3056731912	0.9807118539	1.1665620377	0.9943187620	0.8446090587	0.8546036664	0.8377914249	0.9883049792	0.9803274405	-0.0144677541	-0.0027038086	-0.0059844664	-0.0117639455	-0.0032806578	0.0002093159	0.0000073106	0.0000358138	0.0001383904	0.0000107627	0.0002524403	0.0001491531	0.0004015935
0.6800000000	1.0400000000	0.4889691212	0.7561195820	0.3042202344	0.9764561767	1.1683795043	0.9967569726	0.8440745236	0.8544665132	0.8372785760	0.9878380376	0.9798845982	-0.0151008332	-0.0028643089	-0.0065967977	-0.0122365243	-0.0037324888	0.0002280352	0.0000082043	0.0000435177	0.0001497325	0.0000139315	0.0002797572	0.0001636640	0.0004434212
0.6800000000	1.0533333333	0.4853825446	0.7545598035	0.3027847076	0.9722463881	1.1701765501	0.9991697154	0.8435402842	0.8543303281	0.8367669857	0.9873701734	0.9794419772	-0.0157339627	-0.0030237019	-0.0072080000	-0.0127102608	-0.0041842981	0.0002475576	0.0000091428	0.0000519553	0.0001615507	0.0000175084	0.0003086556	0.0001790591	0.0004877147
0.6800000000	1.0666666667	0.4818398925	0.7529980228	0.3013662707	0.9680816883	1.1719535467	1.0015574186	0.8430063356	0.8541950853	0.8362566013	0.9869014117	0.9789995467	-0.0163671484	-0.0031820171	-0.0078181342	-0.0131851313	-0.0046361171	0.0002678835	0.0000101252	0.0000611232	0.0001738477	0.0000214936	0.0003391320	0.0001953413	0.0005344733
0.6800000000	1.0800000000	0.4783404279	0.7514345669	0.2999645925	0.9639612968	1.1737108564	1.0039205004	0.8424726727	0.8540607604	0.8357473718	0.9864317761	0.9785572767	-0.0170003962	-0.0033392827	-0.0084272589	-0.0136611134	-0.0050879762	0.0002890135	0.0000111508	0.0000710187	0.0001866260	0.0000258875	0.0003711830	0.0002125135	0.0005836965
0.6800000000	1.0933333333	0.4748834292	0.7498697493	0.2985793509	0.9598844516	1.1754488325	1.0062593695	0.8419392906	0.8539273296	0.8352392482	0.9859612891	0.9781151384	-0.0176337117	-0.0034955260	-0.0090354310	-0.0141381857	-0.0055399050	0.0003109478	0.0000122187	0.0000816390	0.0001998883	0.0000306905	0.0004048055	0.0002305788	0.0006353843
0.6800000000	1.1066666667	0.4714681895	0.7483038702	0.2972102324	0.9558504088	1.1771678195	1.0085744253	0.8414061843	0.8537947703	0.8347321830	0.9854899721	0.9776731036	-0.0182671008	-0.0036507729	-0.0096427051	-0.0146163279	-0.0059919323	0.0003336870	0.0000133281	0.0000929818	0.0002136370	0.0000359033	0.0004399969	0.0002495403	0.0006895372
0.6800000000	1.1200000000	0.4680940163	0.7467372173	0.2958569317	0.9518584423	1.1788681535	1.0108660578	0.8408733488	0.8536630608	0.8342261305	0.9850178454	0.9772311452	-0.0189005692	-0.0038050484	-0.0102491342	-0.0150955208	-0.0064440858	0.0003572315	0.0000144784	0.0001050448	0.0002278747	0.0000415262	0.0004767547	0.0002694010	0.0007461557
0.6800000000	1.1333333333	0.4647602314	0.7451700660	0.2945191514	0.9479078426	1.1805501623	1.0131346488	0.8403407792	0.8535321802	0.8337210468	0.9845449284	0.9767892367	-0.0195341228	-0.0039583766	-0.0108547694	-0.0155757462	-0.0068963928	0.0003815820	0.0000156687	0.0001178260	0.0002426039	0.0000475602	0.0005150767	0.0002901641	0.0008052408
0.6800000000	1.1466666667	0.4614661702	0.7436026805	0.2931966022	0.9439979169	1.1822141657	1.0153805709	0.8398084706	0.8534021084	0.8332168892	0.9840712395	0.9763473526	-0.0201677673	-0.0041107806	-0.0114596601	-0.0160569867	-0.0073488794	0.0004067388	0.0000168985	0.0001313238	0.0002578268	0.0000540060	0.0005549612	0.0003118329	0.0008667940
0.6800000000	1.1600000000	0.4582111817	0.7420353133	0.2918890019	0.9401279886	1.1838604760	1.0176041890	0.8392764179	0.8532728261	0.8327136168	0.9835967961	0.9759054681	-0.0208015086	-0.0042622826	-0.0120638539	-0.0165392260	-0.0078015713	0.0004327028	0.0000181671	0.0001455366	0.0002735460	0.0000608645	0.0005964064	0.0003344105	0.0009308169
0.6800000000	1.1733333333	0.4549946279	0.7404682066	0.2905960756	0.9362973963	1.1854893978	1.0198058595	0.8387446164	0.8531443148	0.8322111899	0.9831216148	0.9754635592	-0.0214353523	-0.0044129038	-0.0126673970	-0.0170224485	-0.0082544932	0.0004594743	0.0000194737	0.0001604629	0.0002897638	0.0000681367	0.0006394110	0.0003579004	0.0009973114
0.6800000000	1.1866666667	0.4518158840	0.7389015923	0.2893175555	0.9325054939	1.1871012285	1.0219859312	0.8382130611	0.8530165566	0.8317095703	0.9826457114	0.9750216028	-0.0220693042	-0.0045626647	-0.0132703339	-0.0175066395	-0.0087076691	0.0004870542	0.0000208179	0.0001761018	0.0003064824	0.0000758235	0.0006839739	0.0003823059	0.0010662798
0.6800000000	1.2000000000	0.4486743375	0.7373356921	0.2880531807	0.9287516499	1.1886962585	1.0241447451	0.8376817473	0.8528895345	0.8312087211	0.9821691009	0.9745795762	-0.0227033701	-0.0047115851	-0.0138727076	-0.0179917850	-0.0091611225	0.0005154430	0.0000221990	0.0001924520	0.0003237043	0.0000839262	0.0007300941	0.0004076305	0.0011377246
0.6800000000	1.2133333333	0.4455693883	0.7357707187	0.2868026965	0.9250352471	1.1902747715	1.0262826350	0.8371506700	0.8527632320	0.8307086068	0.9816917974	0.9741374576	-0.0233375558	-0.0048596840	-0.0144745599	-0.0184778718	-0.0096148760	0.0005446415	0.0000236165	0.0002095129	0.0003414317	0.0000924458	0.0007777709	0.0004338776	0.0012116485
0.6800000000	1.2266666667	0.4425004482	0.7342068755	0.2855658548	0.9213556820	1.1918370444	1.0283999272	0.8366198244	0.8526376331	0.8302091928	0.9812138146	0.9736952260	-0.0239718668	-0.0050069794	-0.0150759309	-0.0189648874	-0.0100689515	0.0005746504	0.0000250698	0.0002272837	0.0003596670	0.0001013838	0.0008270039	0.0004610507	0.0012880547
0.6800000000	1.2400000000	0.4394669409	0.7326443570	0.2843424135	0.9177123646	1.1933833477	1.0304969413	0.8360892059	0.8525127226	0.8297104462	0.9807351652	0.9732528609	-0.0246063090	-0.0051534890	-0.0156768596	-0.0194528199	-0.0105233706	0.0006054704	0.0000265584	0.0002457639	0.0003784122	0.0001107413	0.0008777928	0.0004891535	0.0013669464
0.6800000000	1.2533333333	0.4364683014	0.7310833496	0.2831321367	0.9141047179	1.1949139458	1.0325739899	0.8355588096	0.8523884859	0.8292123348	0.9802558615	0.9728103424	-0.0252408879	-0.0052992297	-0.0162773836	-0.0199416582	-0.0109781539	0.0006371024	0.0000280818	0.0002649532	0.0003976697	0.0001205199	0.0009301375	0.0005181896	0.0014483271
0.6800000000	1.2666666667	0.4335039760	0.7295240316	0.2819347939	0.9105321776	1.1964290969	1.0346313790	0.8350286308	0.8522649087	0.8287148276	0.9797759151	0.9723676514	-0.0258756093	-0.0054442177	-0.0168775392	-0.0204313916	-0.0114333215	0.0006695472	0.0000296395	0.0002848513	0.0004174418	0.0001307208	0.0009840380	0.0005481626	0.0015322006
0.6800000000	1.2800000000	0.4305734219	0.7279665733	0.2807501604	0.9069941919	1.1979290535	1.0366694082	0.8344986649	0.8521419775	0.8282178949	0.9792953368	0.9719247693	-0.0265104788	-0.0055884687	-0.0174773618	-0.0209220100	-0.0118888930	0.0007028055	0.0000312310	0.0003054582	0.0004377305	0.0001413458	0.0010394946	0.0005790763	0.0016185709
0.6800000000	1.2933333333	0.4276761071	0.7264111379	0.2795780169	0.9034902206	1.1994140623	1.0386883706	0.8339689072	0.8520196791	0.8277215076	0.9788141373	0.9714816781	-0.0271455019	-0.0057319978	-0.0180768852	-0.0214135041	-0.0123448874	0.0007368783	0.0000328558	0.0003267738	0.0004585382	0.0001523962	0.0010965078	0.0006109344	0.0017074422
0.6800000000	1.3066666667	0.4248115098	0.7248578813	0.2784181493	0.9000197355	1.2008843645	1.0406885536	0.8334393530	0.8518980010	0.8272256381	0.9783323263	0.9710383605	-0.0277806842	-0.0058748195	-0.0186761424	-0.0219058647	-0.0128013229	0.0007717664	0.0000345135	0.0003487983	0.0004798669	0.0001638739	0.0011550782	0.0006437408	0.0017988190
0.6800000000	1.3200000000	0.4219791188	0.7233069525	0.2772703485	0.8965822196	1.2023401958	1.0426702382	0.8329099980	0.8517769308	0.8267302594	0.9778499133	0.9705947995	-0.0284160313	-0.0060169477	-0.0192751653	-0.0223990836	-0.0132582176	0.0008074708	0.0000362037	0.0003715320	0.0005017189	0.0001757803	0.0012152065	0.0006774993	0.0018927058
0.6800000000	1.3333333333	0.4191784325	0.7217584941	0.2761344106	0.8931771668	1.2037817868	1.0446337000	0.8323808374	0.8516564569	0.8262353455	0.9773669073	0.9701509791	-0.0290515486	-0.0061583961	-0.0198739847	-0.0228931526	-0.0137155887	0.0008439925	0.0000379258	0.0003949753	0.0005240964	0.0001881174	0.0012768936	0.0007122138	0.0019891074
0.6800000000	1.3466666667	0.4164089592	0.7202126421	0.2750101362	0.8898040820	1.2052093630	1.0465792085	0.8318518668	0.8515365679	0.8257408712	0.9768833167	0.9697068833	-0.0296872417	-0.0062991775	-0.0204726305	-0.0233880642	-0.0141734530	0.0008813323	0.0000396796	0.0004191286	0.0005470015	0.0002008868	0.0013401406	0.0007478883	0.0020880289
0.6800000000	1.3600000000	0.4136702169	0.7186695266	0.2738973307	0.8864624804	1.2066231451	1.0485070282	0.8313230817	0.8514172529	0.8252468125	0.9763991497	0.9692624969	-0.0303231160	-0.0064393046	-0.0210711313	-0.0238838114	-0.0146318267	0.0009194914	0.0000414646	0.0004439926	0.0005704364	0.0002140904	0.0014049486	0.0007845268	0.0021894754
0.6800000000	1.3733333333	0.4109617328	0.7171292718	0.2727958039	0.8831518871	1.2080233486	1.0504174178	0.8307944778	0.8512985014	0.8247531457	0.9759144137	0.9688178053	-0.0309591768	-0.0065787895	-0.0216695153	-0.0243803873	-0.0150907258	0.0009584706	0.0000432805	0.0004695679	0.0005944033	0.0002277300	0.0014713190	0.0008221333	0.0022934523
0.6800000000	1.3866666667	0.4082830430	0.7155919961	0.2717053700	0.8798718376	1.2094101848	1.0523106312	0.8302660507	0.8511803031	0.8242598484	0.9754291161	0.9683727941	-0.0315954295	-0.0067176438	-0.0222678093	-0.0248777857	-0.0155501656	0.0009982712	0.0000451267	0.0004958553	0.0006189042	0.0002418076	0.0015392532	0.0008607119	0.0023999651
0.6800000000	1.4000000000	0.4056336929	0.7140578129	0.2706258474	0.8766218765	1.2107838603	1.0541869168	0.8297377960	0.8510626483	0.8237668987	0.9749432638	0.9679274497	-0.0322318794	-0.0068558788	-0.0228660396	-0.0253760007	-0.0160101608	0.0010388941	0.0000470031	0.0005228558	0.0006439414	0.0002563252	0.0016087529	0.0009002667	0.0025090196
0.6933333333	0.6000000000	0.6377027887	0.8087414570	0.3618364560	1.1496263733	1.0888669976	0.9030992827	0.8624070318	0.8598728202	0.8553895284	1.0029471935	0.9947860989	0.0063857319	0.0034428729	0.0148033144	0.0029428591	0.0113604415	0.0000407776	0.0000118534	0.0002191381	0.0000086604	0.0001290596	0.0002717691	0.0001377201	0.0004094891
0.6933333333	0.6133333333	0.6321361169	0.8075244391	0.3595933694	1.1433405886	1.0916251264	0.9066269387	0.8618570991	0.8596785410	0.8547945795	1.0025341543	0.9943188514	0.0057478566	0.0032169079	0.0141075426	0.0025309487	0.0108906347	0.0000330379	0.0000103485	0.0001990228	0.0000064057	0.0001186059	0.0002424091	0.0001250116	0.0003674207
0.6933333333	0.6266666667	0.6266488746	0.8062820873	0.3573857957	1.1371409187	1.0943434527	0.9101082822	0.8613078265	0.8594872086	0.8542043206	1.0021182606	0.9938534420	0.0051103406	0.0029943204	0.0134167769	0.0021160203	0.0104224565	0.0000261156	0.0000089660	0.0001800099	0.0000044775	0.0001086276	0.0002150914	0.0001131051	0.0003281966
0.6933333333	0.6400000000	0.6212395804	0.8050157319	0.3552128197	1.1310254578	1.0970229065	0.9135442893	0.8607592002	0.8592987076	0.8536185644	1.0016996333	0.9933897921	0.0044731688	0.0027749783	0.0127308086	0.0016981905	0.0099558303	0.0000200092	0.0000077005	0.0001620735	0.0000028839	0.0000991186	0.0001897832	0.0001020024	0.0002917856
0.6933333333	0.6533333333	0.6159067830	0.8037266450	0.3530735589	1.1249923579	1.0996643875	0.9169359082	0.8602112070	0.8591129283	0.8530371317	1.0012783869	0.9929278254	0.0038363267	0.0025587562	0.0120494377	0.0012775705	0.0094906815	0.0000147174	0.0000065472	0.0001451889	0.0000016322	0.0000900730	0.0001664536	0.0000917052	0.0002581588
0.6933333333	0.6666666667	0.6106490612	0.8024160433	0.3509671620	1.1190398269	1.1022687670	0.9202840596	0.8596638341	0.8589297663	0.8524598505	1.0008546308	0.9924674682	0.0031998003	0.0023455345	0.0113724723	0.0008542658	0.0090269378	0.0000102387	0.0000055015	0.0001293331	0.0000007298	0.0000814856	0.0001450734	0.0000822154	0.0002272888
0.6933333333	0.6800000000	0.6054650228	0.8010850904	0.3488928071	1.1131661265	1.1048368887	0.9235896384	0.8591170695	0.8587491223	0.8518865562	1.0004284689	0.9920086485	0.0025635766	0.0021351995	0.0106997284	0.0004283771	0.0085645289	0.0000065719	0.0000045591	0.0001144842	0.0000001835	0.0000733512	0.0001256152	0.0000735347	0.0001991499
0.6933333333	0.6933333333	0.6003533046	0.7997348996	0.3468497010	1.1073695698	1.1073695698	0.9268535141	0.8585709015	0.8585709015	0.8513170909	1.0000000000	0.9915512970	0.0019276427	0.0019276427	0.0100310294	0.0000000000	0.0081033868	0.0000037158	0.0000037158	0.0001006216	0.0000000000	0.0000656649	0.0001080532	0.0000656649	0.0001737180
0.6933333333	0.7066666667	0.5953125717	0.7983665360	0.3448370774	1.1016485196	1.1098676021	0.9300765319	0.8580253189	0.8583950139	0.8507513032	0.9995693183	0.9910953459	0.0012919863	0.0017227607	0.0093662057	-0.0004307745	0.0076434450	0.0000016692	0.0000029679	0.0000877258	0.0000001856	0.0000584223	0.0000923629	0.0000586078	0.0001509708
0.6933333333	0.7200000000	0.5903415173	0.7969810187	0.3428541960	1.0960013866	1.1123317532	0.9332595138	0.8574803108	0.8582213735	0.8501890479	0.9991365134	0.9906407300	0.0006565956	0.0015204553	0.0087050945	-0.0008638597	0.0071846392	0.0000004311	0.0000023118	0.0000757787	0.0000007463	0.0000516190	0.0000785216	0.0000523653	0.0001308869
0.6933333333	0.7333333333	0.5854388617	0.7955793231	0.3409003416	1.0904266277	1.1147627672	0.9364032588	0.8569358667	0.8580498984	0.8496301856	0.9987016704	0.9901873856	0.0000214592	0.0013206325	0.0080475395	-0.0012991732	0.0067269070	0.0000000005	0.0000017441	0.0000647629	0.0000016879	0.0000452513	0.0000665074	0.0000469391	0.0001134466
0.6933333333	0.7466666667	0.5806033522	0.7941623823	0.3389748224	1.0849227438	1.1171613656	0.9395085442	0.8563919766	0.8578805105	0.8490745825	0.9982648704	0.9897352511	-0.0006134340	0.0011232027	0.0073933904	-0.0017366367	0.0062701877	0.0000003763	0.0000012616	0.0000546622	0.0000030159	0.0000393153	0.0000563001	0.0000423312	0.0000986313
0.6933333333	0.7600000000	0.5758337625	0.7927310900	0.3370769696	1.0794882789	1.1195282484	0.9425761263	0.8558486305	0.8577131355	0.8485221103	0.9978261905	0.9892842668	-0.0012480949	0.0009280807	0.0067425029	-0.0021761756	0.0058144222	0.0000015577	0.0000008613	0.0000454613	0.0000047357	0.0000338075	0.0000478804	0.0000385432	0.0000864237
0.6933333333	0.7733333333	0.5711288922	0.7912863012	0.3352061361	1.0741218180	1.1218640946	0.9456067410	0.8553058189	0.8575477022	0.8479726457	0.9973857043	0.9888343745	-0.0018825340	0.0007351849	0.0060947383	-0.0026177189	0.0053595534	0.0000035439	0.0000005405	0.0000371458	0.0000068525	0.0000287248	0.0000412303	0.0000355773	0.0000768075
0.6933333333	0.7866666667	0.5664875661	0.7898288346	0.3333616959	1.0688219860	1.1241695633	0.9486011043	0.8547635323	0.8573841429	0.8474260702	0.9969434815	0.9883855181	-0.0025167616	0.0005444376	0.0054499631	-0.0030611992	0.0049055255	0.0000063341	0.0000002964	0.0000297021	0.0000093709	0.0000240642	0.0000363326	0.0000334351	0.0000697677
0.6933333333	0.8000000000	0.5619086340	0.7883594742	0.3315430429	1.0635874458	1.1264452943	0.9515599135	0.8542217617	0.8572223929	0.8468822702	0.9964995885	0.9879376428	-0.0031507877	0.0003557646	0.0048080492	-0.0035065523	0.0044522846	0.0000099275	0.0000001266	0.0000231173	0.0000122959	0.0000198228	0.0000331714	0.0000321187	0.0000652901
